protocol_type,service,duration,src_bytes,dst_bytes,logged_in,count,target
udp,private,0,28,0,0,20,ataque
icmp,eco_i,0,8,0,0,1,ataque
tcp,courier,0,0,0,0,114,ataque
tcp,http,0,325,4757,1,12,normal
tcp,http,0,317,405,1,4,normal
tcp,http,0,245,3098,1,4,normal
udp,domain_u,0,33,89,0,1,normal
udp,private,0,105,146,0,6,normal
tcp,vmnet,0,0,0,0,277,ataque
tcp,http,0,290,751,1,14,normal
udp,domain_u,0,33,0,0,2,normal
tcp,http,0,356,238,1,1,normal
tcp,private,0,0,0,0,96,ataque
tcp,http,0,322,299,1,6,normal
icmp,ecr_i,0,1032,0,0,127,ataque
udp,domain_u,0,43,138,0,33,normal
tcp,private,0,0,0,0,263,ataque
icmp,ecr_i,0,520,0,0,264,ataque
udp,domain_u,0,45,75,0,119,normal
tcp,auth,0,9,38,1,1,normal
tcp,http,0,228,1438,1,3,normal
tcp,http,0,327,2169,1,8,normal
tcp,http,0,144,30695,1,21,normal
tcp,http,0,213,6524,1,2,normal
tcp,private,0,0,0,0,1,ataque
tcp,smtp,0,125,240,1,2,normal
tcp,private,0,0,0,0,209,ataque
tcp,private,0,0,0,0,27,ataque
tcp,http,0,214,310,1,4,normal
tcp,uucp_path,0,0,0,0,262,ataque
tcp,private,0,0,0,0,129,ataque
tcp,http,0,233,6097,1,11,normal
tcp,smtp,0,2235,451,1,1,normal
tcp,http,0,237,386,1,1,normal
tcp,http,0,288,2055,1,3,normal
icmp,ecr_i,0,1032,0,0,85,ataque
tcp,http,0,0,0,0,1,normal
tcp,http,0,340,343,1,14,normal
tcp,private,0,0,0,0,140,ataque
tcp,link,0,0,0,0,224,ataque
tcp,systat,0,0,0,0,277,ataque
tcp,http,0,295,5790,1,4,normal
tcp,private,0,0,0,0,219,ataque
tcp,finger,0,5,136,0,1,normal
tcp,telnet,0,0,0,0,50,ataque
tcp,http,0,296,163,1,1,normal
tcp,http,0,299,392,1,9,normal
tcp,private,0,0,0,0,1,ataque
tcp,sunrpc,0,0,0,0,103,ataque
tcp,http_443,0,0,0,0,133,ataque
tcp,private,0,0,0,0,208,ataque
icmp,ecr_i,0,1032,0,0,364,ataque
tcp,telnet,0,0,0,0,287,ataque
tcp,http,0,231,1380,1,3,normal
udp,private,0,105,147,0,9,normal
tcp,http,0,262,483,1,5,normal
tcp,http,0,275,28312,1,2,normal
tcp,http,0,240,633,1,2,normal
tcp,private,0,0,0,0,195,ataque
tcp,nnsp,0,0,0,0,99,ataque
tcp,http,0,417,3294,1,17,normal
tcp,smtp,1,1281,361,1,1,normal
tcp,ftp_data,0,0,0,0,40,ataque
icmp,eco_i,0,18,0,0,1,ataque
udp,domain_u,0,46,136,0,81,normal
tcp,private,0,0,0,0,129,ataque
tcp,private,0,0,0,0,109,ataque
tcp,smtp,0,1574,385,1,1,normal
tcp,private,0,0,0,0,1,ataque
icmp,eco_i,0,8,0,0,1,ataque
tcp,http,0,373,3040,1,9,normal
tcp,pop_3,5,35,130,1,1,normal
tcp,sunrpc,0,0,0,0,237,ataque
tcp,telnet,6,39,121,0,511,ataque
tcp,smtp,0,1216,337,1,1,normal
tcp,auth,0,0,0,0,133,ataque
tcp,ftp_data,0,641,0,1,1,normal
tcp,private,0,0,0,0,1,ataque
tcp,http,0,0,0,0,39,ataque
tcp,smtp,0,1979,396,1,1,normal
icmp,eco_i,0,8,0,0,1,ataque
tcp,http,0,207,2769,1,2,normal
tcp,other,0,0,0,0,509,ataque
tcp,whois,0,0,0,0,271,ataque
udp,domain_u,0,41,57,0,3,normal
tcp,private,0,0,0,0,255,ataque
tcp,smtp,6,1376,333,1,2,normal
tcp,http,0,0,0,0,1,normal
udp,domain_u,0,86,0,0,1,normal
tcp,private,0,0,0,0,203,ataque
tcp,uucp,0,0,0,0,141,ataque
tcp,http,0,216,14799,1,4,normal
udp,domain_u,0,44,77,0,197,normal
tcp,http,0,254,732,1,14,normal
tcp,smtp,0,643,326,1,1,normal
tcp,netbios_ssn,0,0,0,0,117,ataque
tcp,http,0,237,1371,1,13,normal
icmp,eco_i,0,8,0,0,1,ataque
tcp,private,0,0,0,0,45,ataque
tcp,private,0,0,0,0,393,ataque
icmp,eco_i,0,8,0,0,1,ataque
tcp,private,0,0,0,0,296,ataque
udp,other,2355,146,105,0,5,normal
tcp,http,0,227,354,1,11,normal
tcp,iso_tsap,0,0,0,0,265,ataque
tcp,hostnames,0,0,0,0,247,ataque
tcp,http,0,244,458,1,3,normal
tcp,smtp,0,1520,327,1,1,normal
tcp,smtp,0,1218,384,1,1,normal
tcp,private,0,0,0,0,125,ataque
tcp,systat,0,0,0,0,263,ataque
tcp,private,0,0,0,0,119,ataque
tcp,private,0,0,0,0,64,ataque
tcp,http,0,205,1694,1,1,normal
tcp,http,0,329,2189,1,5,normal
icmp,ecr_i,0,520,0,0,434,ataque
tcp,http,0,0,0,0,1,normal
tcp,netbios_dgm,0,0,0,0,206,ataque
tcp,http,0,277,1993,1,4,normal
tcp,private,0,0,0,0,290,ataque
tcp,ftp_data,0,7196,0,1,5,normal
tcp,http,0,224,1493,1,12,normal
icmp,ecr_i,0,1032,0,0,125,ataque
tcp,http,0,0,0,0,48,ataque
tcp,http,0,253,520,1,3,normal
udp,domain_u,0,29,0,0,1,normal
tcp,http,0,337,474,1,1,normal
tcp,http,0,315,689,1,7,normal
tcp,mtp,0,0,0,0,222,ataque
tcp,http,0,248,237,1,1,normal
tcp,private,0,0,0,0,136,ataque
tcp,private,0,0,0,0,260,ataque
tcp,private,0,0,0,0,190,ataque
udp,private,0,28,0,0,48,ataque
tcp,private,0,0,0,0,185,ataque
tcp,supdup,0,0,0,0,290,ataque
tcp,private,0,0,0,0,1,ataque
tcp,http,0,0,0,0,11,ataque
tcp,http,0,326,580,1,16,normal
tcp,http,0,268,613,1,41,normal
tcp,http,0,286,1415,1,1,normal
udp,other,0,145,0,0,3,normal
tcp,ftp_data,0,0,0,0,30,ataque
tcp,time,0,0,0,0,299,ataque
icmp,urp_i,0,151,0,0,3,normal
tcp,http,0,316,1078,1,4,normal
tcp,http,0,248,10403,1,6,normal
tcp,private,0,0,0,0,204,ataque
tcp,vmnet,0,0,0,0,230,ataque
tcp,ftp_data,0,334,0,1,1,ataque
tcp,http,0,327,2904,1,5,normal
tcp,supdup,0,0,0,0,299,ataque
tcp,http,0,228,515,1,23,normal
tcp,smtp,5,1516,333,1,1,normal
tcp,name,0,0,0,0,86,ataque
tcp,csnet_ns,0,0,0,0,226,ataque
tcp,http,0,0,0,0,22,ataque
udp,domain_u,0,42,71,0,215,normal
tcp,whois,0,0,0,0,273,ataque
tcp,klogin,0,0,0,0,132,ataque
tcp,uucp,0,0,0,0,129,ataque
tcp,domain,0,48,497,1,45,normal
tcp,http,0,225,1820,1,3,normal
tcp,http,0,257,23051,1,1,normal
tcp,private,0,0,0,0,207,ataque
tcp,http,0,287,2872,1,3,normal
tcp,private,0,0,0,0,1,ataque
tcp,http,0,203,930,1,36,normal
icmp,eco_i,0,30,0,0,9,normal
icmp,eco_i,0,8,0,0,1,ataque
tcp,http,0,332,458,1,20,normal
tcp,iso_tsap,0,0,0,0,261,ataque
tcp,efs,0,0,0,0,24,ataque
tcp,http,0,222,18540,1,5,normal
tcp,whois,0,0,0,0,135,ataque
tcp,http,0,216,7408,1,19,normal
icmp,eco_i,0,8,0,0,1,ataque
tcp,private,0,0,0,0,184,ataque
tcp,private,0,0,0,0,120,ataque
tcp,http,0,297,7202,1,3,normal
tcp,private,0,0,0,0,198,ataque
tcp,sunrpc,0,0,0,0,136,ataque
tcp,klogin,0,0,0,0,142,ataque
tcp,http,0,306,89060,1,1,normal
tcp,whois,0,0,0,0,289,ataque
tcp,private,0,0,0,0,205,ataque
tcp,netbios_ssn,0,0,0,0,229,ataque
udp,domain_u,0,42,75,0,57,normal
tcp,http,0,295,302,1,12,normal
tcp,http,0,283,736,1,7,normal
tcp,echo,0,0,0,0,300,ataque
udp,domain_u,0,45,136,0,64,normal
icmp,ecr_i,0,1032,0,0,168,ataque
tcp,ftp,0,0,0,0,210,ataque
udp,private,0,28,0,0,5,ataque
udp,other,2232,146,105,0,5,normal
tcp,http,0,212,2431,1,5,normal
udp,domain_u,0,44,135,0,278,normal
tcp,http,0,54540,8315,1,6,ataque
tcp,http,0,346,1185,1,10,normal
tcp,ftp_data,0,0,0,0,76,ataque
tcp,http,0,288,4872,1,11,normal
tcp,ftp,28,1492,4152,1,1,normal
tcp,time,0,0,0,0,196,ataque
tcp,http,0,347,725,1,8,normal
tcp,ftp_data,0,0,0,0,45,ataque
tcp,http,0,153,11361,1,32,normal
tcp,http,0,262,4928,1,4,normal
udp,domain_u,0,43,127,0,69,normal
tcp,systat,0,0,0,0,236,ataque
icmp,ecr_i,0,30,0,0,2,normal
tcp,telnet,0,0,0,0,13,ataque
tcp,private,0,0,0,0,121,ataque
tcp,smtp,18,12614,1391,1,1,normal
tcp,http,0,220,309,1,5,normal
tcp,http,0,229,301,1,4,normal
tcp,http,0,234,685,1,2,normal
tcp,other,0,0,0,0,319,ataque
tcp,private,0,0,0,0,1,ataque
tcp,mtp,0,0,0,0,253,ataque
tcp,http,0,191,502,1,17,normal
tcp,auth,0,0,0,0,245,ataque
udp,domain_u,0,43,132,0,71,normal
tcp,smtp,0,1779,408,1,1,normal
tcp,smtp,0,1468,357,1,1,normal
tcp,private,0,0,0,0,147,ataque
tcp,telnet,296,710,227544,1,1,normal
udp,domain_u,0,44,137,0,79,normal
tcp,http,0,0,0,0,25,ataque
tcp,Z39_50,0,0,0,0,267,ataque
icmp,ecr_i,0,520,0,0,5,ataque
tcp,smtp,3,1465,327,1,1,normal
tcp,http,0,373,753,1,10,normal
udp,other,2969,147,105,0,4,normal
udp,domain_u,0,43,68,0,271,normal
tcp,http,0,54540,8314,1,3,ataque
tcp,private,0,0,0,0,1,ataque
tcp,private,0,0,0,0,74,ataque
tcp,smtp,11,1367,326,1,1,normal
tcp,http,0,232,479,1,8,normal
tcp,http,0,0,0,0,1,normal
tcp,whois,0,0,0,0,232,ataque
udp,domain_u,0,44,74,0,221,normal
icmp,ecr_i,0,1032,0,0,123,ataque
tcp,http,0,314,2641,1,17,normal
icmp,eco_i,0,8,0,0,1,ataque
tcp,uucp,0,0,0,0,139,ataque
icmp,eco_i,0,30,0,0,2,normal
tcp,private,0,0,0,0,107,ataque
icmp,eco_i,0,8,0,0,1,ataque
tcp,private,0,0,0,0,206,ataque
tcp,http,0,145,364,1,1,normal
icmp,eco_i,0,8,0,0,1,ataque
tcp,private,0,0,0,0,28,ataque
tcp,http,0,297,3468,1,2,normal
tcp,mtp,0,0,0,0,233,ataque
tcp,http,0,213,4555,1,11,normal
tcp,http,0,323,462,1,14,normal
udp,domain_u,0,43,70,0,268,normal
icmp,eco_i,0,18,0,0,1,ataque
tcp,private,0,0,0,0,1,ataque
tcp,http,0,294,9763,1,41,normal
tcp,ssh,4,0,15,1,1,ataque
icmp,eco_i,0,30,0,0,1,normal
tcp,private,1,0,0,0,304,ataque
tcp,private,0,0,0,0,202,ataque
tcp,private,0,0,0,0,208,ataque
tcp,http,0,332,546,1,18,normal
tcp,private,0,0,0,0,81,ataque
tcp,http,0,304,1380,1,1,normal
tcp,private,0,0,0,0,162,ataque
tcp,private,0,0,0,0,185,ataque
tcp,private,0,0,0,0,88,ataque
udp,domain_u,0,17,70,0,1,normal
tcp,private,0,0,0,0,140,ataque
tcp,domain,0,0,0,0,260,ataque
tcp,http,0,226,867,1,8,normal
tcp,smtp,0,2167,330,1,1,normal
tcp,private,0,0,0,0,174,ataque
tcp,private,0,0,0,0,170,ataque
tcp,http,0,191,944,1,2,normal
tcp,uucp_path,0,0,0,0,277,ataque
udp,private,0,28,0,0,6,ataque
tcp,http,0,242,6905,1,49,normal
tcp,imap4,0,0,0,0,247,ataque
tcp,uucp_path,0,0,0,0,172,ataque
tcp,http,0,255,1082,1,5,normal
icmp,urp_i,0,181,0,0,2,normal
tcp,http,0,292,1256,1,8,normal
tcp,private,0,0,0,0,139,ataque
tcp,http,0,286,915,1,38,normal
tcp,http,0,214,310,1,4,normal
tcp,private,0,0,0,0,144,ataque
tcp,http,0,215,1728,1,7,normal
tcp,http,0,312,1769,1,41,normal
tcp,telnet,0,0,0,0,79,ataque
tcp,klogin,0,0,0,0,143,ataque
icmp,eco_i,0,18,0,0,1,ataque
tcp,http,0,351,14399,1,3,normal
tcp,http,0,218,331,1,1,normal
udp,domain_u,0,44,44,0,12,normal
tcp,ftp_data,0,749,0,0,2,normal
tcp,auth,0,9,38,1,1,normal
tcp,link,0,0,0,0,226,ataque
tcp,http,0,319,4385,1,9,normal
tcp,http,0,183,13194,1,1,normal
tcp,ftp_data,0,0,0,0,35,ataque
tcp,private,0,0,0,0,147,ataque
tcp,ftp,5083,1043,2278,1,1,ataque
udp,ntp_u,0,48,48,0,1,normal
tcp,auth,0,0,0,0,239,ataque
tcp,private,0,0,0,0,222,ataque
tcp,http,0,216,594,1,1,normal
tcp,private,0,0,0,0,175,ataque
tcp,http,0,226,28076,1,10,normal
tcp,http,0,210,500,1,8,normal
tcp,http,0,331,251,1,10,normal
tcp,telnet,0,0,0,0,208,ataque
tcp,private,0,0,0,0,210,ataque
tcp,private,0,0,0,0,281,ataque
tcp,http,0,196,1280,1,28,normal
tcp,mtp,0,0,0,0,209,ataque
tcp,ssh,0,0,0,0,215,ataque
tcp,private,0,0,0,0,279,ataque
tcp,private,0,0,0,0,296,ataque
udp,private,0,28,0,0,67,ataque
tcp,private,0,0,0,0,80,ataque
tcp,ftp_data,0,9311,0,1,11,normal
udp,domain_u,0,46,78,0,108,normal
tcp,smtp,3,897,331,1,1,normal
tcp,efs,0,0,0,0,145,ataque
tcp,http,0,330,417,1,30,normal
tcp,http,0,239,781,1,21,normal
icmp,eco_i,0,8,0,0,1,ataque
tcp,http,0,245,1713,1,9,normal
tcp,http,0,0,0,0,17,ataque
tcp,remote_job,0,0,0,0,108,ataque
tcp,http,0,236,313,1,19,normal
tcp,http,0,290,3376,1,5,normal
tcp,bgp,0,0,0,0,223,ataque
tcp,http,0,288,588,1,6,normal
tcp,http,0,236,19010,1,3,normal
udp,domain_u,0,45,134,0,76,normal
tcp,smtp,1,773,327,1,1,normal
tcp,discard,0,0,0,0,254,ataque
tcp,csnet_ns,0,0,0,0,286,ataque
tcp,http,0,258,8195,1,6,normal
tcp,remote_job,0,0,0,0,210,ataque
tcp,http,0,147,18932,1,1,normal
tcp,time,2,0,4,0,1,normal
tcp,http,0,234,1244,1,19,normal
tcp,http,0,141,9920,1,1,normal
tcp,ssh,0,0,0,0,286,ataque
tcp,hostnames,0,0,0,0,256,ataque
tcp,http,0,230,1283,1,2,normal
tcp,http,0,338,18918,1,43,normal
tcp,smtp,0,1288,370,1,1,normal
tcp,nnsp,0,0,0,0,119,ataque
tcp,http,0,298,1075,1,1,normal
icmp,eco_i,0,8,0,0,1,ataque
tcp,daytime,0,0,0,0,189,ataque
tcp,http,0,295,30719,1,4,normal
tcp,http,0,224,1645,1,4,normal
tcp,http,0,224,835,1,21,normal
tcp,smtp,0,773,337,1,1,normal
tcp,http,0,0,0,0,2,normal
tcp,netbios_ns,0,0,0,0,192,ataque
tcp,sunrpc,0,0,0,0,284,ataque
tcp,http,0,287,5250,1,1,normal
tcp,private,0,0,0,0,67,ataque
udp,domain_u,0,44,119,0,65,normal
tcp,csnet_ns,0,0,0,0,210,ataque
udp,domain_u,0,46,132,0,165,normal
tcp,private,0,0,0,0,102,ataque
tcp,http,0,331,1252,1,2,normal
tcp,http,0,196,1368,1,5,normal
tcp,private,0,0,0,0,50,ataque
udp,private,0,207,0,0,2,ataque
tcp,http,0,236,2866,1,7,normal
tcp,private,0,0,0,0,149,ataque
tcp,http,0,242,1611,1,14,normal
tcp,sunrpc,0,0,0,0,148,ataque
tcp,private,0,0,0,0,217,ataque
tcp,http,0,280,1652,1,6,normal
icmp,eco_i,0,8,0,0,1,ataque
tcp,http,0,197,315,1,7,normal
tcp,http,0,0,0,0,107,ataque
tcp,smtp,0,2532,486,1,144,normal
tcp,private,0,0,0,0,157,ataque
tcp,http,0,143,9567,1,1,normal
udp,domain_u,0,43,69,0,150,normal
tcp,private,0,0,0,0,111,ataque
tcp,csnet_ns,0,0,0,0,241,ataque
tcp,smtp,3,1801,329,1,1,normal
tcp,http,0,339,2456,1,7,normal
icmp,ecr_i,0,1480,0,0,2,ataque
udp,private,0,207,0,0,2,ataque
tcp,smtp,0,6526,1134,1,1,normal
tcp,ftp_data,0,8760,0,0,6,normal
icmp,eco_i,0,8,0,0,1,ataque
udp,other,1661,146,105,0,5,normal
tcp,http,0,236,13503,1,12,normal
tcp,http,0,213,189,1,28,normal
tcp,private,0,0,0,0,84,ataque
tcp,uucp_path,0,0,0,0,204,ataque
tcp,smtp,15,1124,330,1,1,normal
tcp,http,0,214,363,1,20,normal
tcp,http,0,299,4073,1,3,normal
tcp,http,0,178,1745,1,4,normal
tcp,smtp,0,569,333,1,1,normal
tcp,http,0,161,53151,1,2,normal
icmp,eco_i,0,8,0,0,1,ataque
udp,domain_u,0,43,132,0,73,normal
tcp,smtp,2,800,334,1,1,normal
tcp,smtp,58,2599,485,1,511,normal
tcp,http,0,251,1931,1,15,normal
tcp,mtp,0,0,0,0,228,ataque
udp,other,2630,147,105,0,1,normal
tcp,nntp,0,0,0,0,295,ataque
tcp,ftp_data,0,334,0,1,2,ataque
udp,domain_u,0,31,0,0,1,normal
tcp,http,0,333,342,1,2,normal
tcp,http,0,235,3913,1,2,normal
tcp,http,0,286,25530,1,1,normal
tcp,ftp_data,0,10,0,0,1,normal
tcp,ftp_data,0,192,0,0,1,normal
udp,domain_u,0,44,115,0,1,normal
udp,domain_u,0,45,76,0,222,normal
tcp,ftp_data,0,0,0,0,26,ataque
tcp,http,0,189,270,1,2,normal
tcp,whois,0,0,0,0,208,ataque
tcp,private,0,0,0,0,174,ataque
tcp,private,38592,1,0,0,2,ataque
tcp,http,0,342,8613,1,1,normal
tcp,private,0,0,0,0,110,ataque
tcp,discard,0,0,0,0,265,ataque
tcp,private,0,0,0,0,428,ataque
tcp,whois,0,0,0,0,224,ataque
udp,private,0,28,0,0,13,ataque
tcp,http,0,252,5318,1,2,normal
tcp,http,0,0,0,0,1,normal
tcp,http,0,322,1214,1,10,normal
tcp,http,0,296,3458,1,4,normal
tcp,private,0,0,0,0,41,ataque
udp,private,0,28,0,0,11,ataque
tcp,private,0,0,0,0,56,ataque
tcp,http,0,316,1432,1,9,normal
udp,domain_u,0,44,128,0,180,normal
tcp,private,0,0,0,0,26,ataque
tcp,ftp_data,0,192,0,1,1,normal
tcp,http,0,281,5594,1,1,normal
udp,other,5058,147,105,0,7,normal
tcp,http,0,317,609,1,2,normal
tcp,http,0,337,4982,1,19,normal
udp,domain_u,0,44,72,0,142,normal
tcp,http,0,225,3867,1,8,normal
tcp,ldap,0,0,0,0,240,ataque
icmp,eco_i,0,8,0,0,1,ataque
tcp,http,0,321,575,1,10,normal
udp,domain_u,0,44,138,0,291,normal
udp,domain_u,0,38,38,0,1,normal
tcp,http,0,221,1721,1,12,normal
tcp,http,0,0,0,0,1,normal
tcp,http,4,263,1630,1,1,normal
tcp,http,0,212,1010,1,17,normal
tcp,netbios_ssn,0,0,0,0,102,ataque
icmp,eco_i,0,8,0,0,1,ataque
tcp,http,0,241,2107,1,4,normal
tcp,http,0,224,11631,1,3,normal
tcp,ftp_data,0,11,0,1,1,normal
tcp,gopher,5,0,0,0,1,ataque
tcp,Z39_50,0,0,0,0,234,ataque
tcp,ftp_data,0,334,0,1,1,ataque
tcp,time,0,0,0,0,228,ataque
udp,domain_u,0,31,0,0,2,normal
tcp,http,0,54540,8314,1,3,ataque
tcp,name,0,0,0,0,266,ataque
tcp,smtp,0,1009,441,1,1,normal
tcp,http,0,213,8487,1,11,normal
tcp,http,0,229,280,1,2,normal
tcp,http,0,342,1053,1,4,normal
tcp,private,0,0,0,0,230,ataque
tcp,time,0,0,0,0,278,ataque
tcp,smtp,0,4197,330,1,1,normal
tcp,http,0,229,3688,1,3,normal
tcp,daytime,0,0,0,0,294,ataque
icmp,ecr_i,0,1032,0,0,511,ataque
tcp,private,0,0,0,0,112,ataque
tcp,kshell,0,0,0,0,98,ataque
tcp,private,0,0,0,0,112,ataque
tcp,domain,0,0,0,0,292,ataque
tcp,http,0,0,0,0,2,normal
tcp,private,0,0,0,0,108,ataque
icmp,ecr_i,0,1032,0,0,510,ataque
tcp,http,0,332,5561,1,19,normal
tcp,private,0,0,0,0,172,ataque
udp,private,0,105,146,0,7,normal
tcp,http,0,0,0,0,1,ataque
tcp,supdup,0,0,0,0,230,ataque
tcp,other,12933,1,0,0,2,ataque
tcp,ftp_data,0,14189,0,1,13,normal
tcp,nntp,0,0,0,0,203,ataque
udp,other,0,147,0,0,1,normal
tcp,http,0,239,8183,1,24,normal
tcp,private,0,0,0,0,1,ataque
tcp,http,0,193,375,1,23,normal
tcp,echo,0,0,0,0,227,ataque
tcp,http,0,206,4076,1,2,normal
tcp,http,0,196,383,1,2,normal
tcp,ftp_data,0,12983,0,1,2,normal
tcp,http,0,347,1110,1,12,normal
udp,domain_u,0,45,45,0,92,normal
tcp,http,0,0,0,0,1,normal
tcp,other,21,0,0,0,1,ataque
udp,domain_u,0,45,45,0,110,normal
tcp,http,0,193,296,1,4,normal
tcp,finger,0,0,0,0,25,ataque
tcp,http,0,0,0,0,1,normal
tcp,private,0,0,0,0,205,ataque
tcp,http,0,306,622,1,7,normal
tcp,http,0,218,4183,1,1,normal
tcp,private,0,0,0,0,13,ataque
tcp,http,0,154,24356,1,1,normal
tcp,iso_tsap,0,0,0,0,259,ataque
tcp,private,0,0,0,0,12,ataque
tcp,private,0,0,0,0,26,ataque
tcp,smtp,0,634,451,1,1,normal
tcp,private,0,0,0,0,187,ataque
tcp,http,0,203,325,1,12,normal
tcp,http,0,347,654,1,29,normal
tcp,ftp_data,0,641,0,1,1,normal
tcp,smtp,0,968,332,1,1,normal
tcp,http,0,0,0,0,2,ataque
tcp,ftp_data,0,71,0,0,1,normal
tcp,bgp,0,0,0,0,263,ataque
tcp,http,0,329,3034,1,8,normal
tcp,telnet,6,116,1193,1,1,normal
tcp,http,0,224,1645,1,3,normal
tcp,http,46,236,304,1,4,normal
tcp,http,0,0,0,0,14,normal
tcp,http,0,0,0,0,1,normal
icmp,eco_i,0,8,0,0,1,ataque
tcp,http_443,0,0,0,0,224,ataque
tcp,domain,0,0,0,0,243,ataque
tcp,private,0,0,0,0,118,ataque
tcp,private,0,0,0,0,511,ataque
tcp,smtp,0,20493,333,1,1,normal
tcp,http,0,227,622,1,6,normal
udp,domain_u,0,44,44,0,136,normal
tcp,ftp_data,0,0,0,0,22,ataque
tcp,private,0,0,0,0,105,ataque
tcp,http,0,221,640,1,17,normal
tcp,name,0,0,0,0,285,ataque
icmp,eco_i,0,8,0,0,1,ataque
udp,other,4780,147,105,0,1,normal
udp,private,0,105,146,0,2,normal
icmp,ecr_i,0,1032,0,0,511,ataque
tcp,http,0,204,405,1,1,normal
tcp,http,0,0,0,0,207,ataque
tcp,http,0,182,1370,1,22,normal
tcp,http,0,244,238,1,1,normal
tcp,private,0,0,0,0,1,ataque
tcp,smtp,0,1869,347,1,1,normal
icmp,eco_i,0,8,0,0,1,ataque
tcp,private,0,0,0,0,196,ataque
tcp,http,0,160,497,1,2,normal
tcp,http,0,286,354,1,21,normal
tcp,ftp_data,4,832,0,1,1,ataque
tcp,ftp,20,229,767,1,1,normal
tcp,ftp_data,0,4380,0,1,9,normal
tcp,http,0,291,12125,1,2,normal
tcp,whois,0,0,0,0,275,ataque
icmp,eco_i,0,8,0,0,1,ataque
tcp,http,0,198,1018,1,5,normal
udp,other,3285,145,105,0,2,normal
tcp,ctf,0,0,0,0,213,ataque
tcp,http,0,246,5314,1,2,normal
tcp,other,4229,1,0,0,2,ataque
tcp,http,0,205,255,1,11,normal
udp,other,1773,147,105,0,1,normal
tcp,netbios_dgm,0,0,0,0,213,ataque
tcp,name,0,0,0,0,233,ataque
tcp,http,0,232,2382,1,3,normal
tcp,http,0,0,0,0,1,normal
udp,domain_u,0,44,134,0,93,normal
tcp,remote_job,0,0,0,0,113,ataque
tcp,auth,0,10,39,0,1,normal
tcp,imap4,0,0,0,0,269,ataque
tcp,http,0,231,2304,1,6,normal
tcp,ftp_data,0,192,0,1,2,normal
tcp,X11,31,18828976,33116,1,1,normal
tcp,auth,0,0,0,0,1,ataque
tcp,http,0,0,0,0,9,ataque
tcp,private,0,0,0,0,43,ataque
tcp,http,0,198,2868,1,1,normal
tcp,http,0,323,2607,1,11,normal
tcp,http,0,335,21659,1,1,normal
tcp,http,0,0,0,0,2,normal
tcp,nnsp,0,0,0,0,101,ataque
udp,domain_u,0,46,134,0,79,normal
tcp,private,0,0,0,0,84,ataque
tcp,smtp,0,512,307,1,1,normal
tcp,ftp_data,0,5336,0,1,11,normal
tcp,http,0,211,321,1,11,normal
tcp,ftp_data,0,0,2890,0,1,normal
tcp,http,0,230,27305,1,19,normal
udp,private,1,105,147,0,3,normal
tcp,private,0,0,0,0,143,ataque
tcp,ftp_data,0,0,0,0,13,ataque
udp,private,13,105,146,0,2,normal
tcp,iso_tsap,0,0,0,0,296,ataque
tcp,private,0,0,0,0,201,ataque
tcp,http,0,294,220,1,7,normal
tcp,http,0,0,0,0,223,ataque
udp,domain_u,0,42,133,0,213,normal
tcp,other,0,0,0,0,510,ataque
tcp,http,0,206,313,1,16,normal
tcp,http,0,219,760,1,16,normal
tcp,http,0,280,526,1,11,normal
tcp,smtp,0,1020,326,1,1,normal
tcp,finger,0,0,0,0,257,ataque
tcp,http,0,219,2963,1,3,normal
icmp,ecr_i,0,1032,0,0,511,ataque
tcp,http,0,144,9534,1,1,normal
icmp,ecr_i,0,1032,0,0,434,ataque
tcp,http,0,231,761,1,13,normal
udp,domain_u,0,44,79,0,143,normal
tcp,http,0,344,1247,1,9,normal
tcp,http,0,145,2954,1,1,normal
tcp,private,0,0,0,0,140,ataque
tcp,link,0,0,0,0,243,ataque
tcp,http,0,217,6081,1,3,normal
tcp,ftp,28,991,3081,1,1,normal
tcp,http,0,343,418,1,18,normal
tcp,uucp,0,0,0,0,127,ataque
tcp,echo,0,0,0,0,204,ataque
tcp,ftp_data,0,194,0,1,2,normal
tcp,other,0,0,0,0,511,ataque
tcp,finger,0,0,0,0,64,ataque
tcp,private,0,0,0,0,70,ataque
udp,domain_u,0,45,116,0,106,normal
tcp,smtp,2,746,332,1,1,normal
tcp,ftp_data,0,190,0,1,2,normal
tcp,smtp,0,107,408,1,2,normal
tcp,private,0,0,0,0,211,ataque
tcp,http,0,295,12884,1,5,normal
tcp,http,0,296,2325,1,4,normal
icmp,eco_i,0,8,0,0,1,ataque
tcp,ftp_data,0,14189,0,1,3,normal
icmp,eco_i,0,8,0,0,1,ataque
tcp,private,0,0,0,0,1,ataque
tcp,http,0,171,4646,1,2,normal
tcp,http,0,254,1019,1,2,normal
tcp,private,0,0,0,0,179,ataque
tcp,auth,0,0,0,0,267,ataque
tcp,private,0,0,0,0,2,ataque
tcp,vmnet,0,0,0,0,265,ataque
tcp,private,0,0,0,0,269,ataque
tcp,netbios_dgm,0,0,0,0,104,ataque
tcp,private,0,0,0,0,98,ataque
tcp,courier,0,0,0,0,17,ataque
tcp,http,0,336,5514,1,6,normal
tcp,iso_tsap,0,0,0,0,234,ataque
icmp,ecr_i,0,1032,0,0,511,ataque
tcp,http,0,230,4608,1,26,normal
tcp,http,0,260,698,1,4,normal
tcp,netbios_ssn,0,0,0,0,139,ataque
udp,domain_u,27,94,33,0,2,normal
icmp,ecr_i,0,64,0,0,1,normal
